low1,low2,high1,high2,tf1,train_final_price,train_n_trades,train_n_buy,train_n_sell,train_final_cash,train_final_position,train_final_equity,train_baseline,train_excess,train_excess_pct,train_max_drawdown,train_turnover,test_final_price,test_n_trades,test_n_buy,test_n_sell,test_final_cash,test_final_position,test_final_equity,test_baseline,test_excess,test_excess_pct,test_max_drawdown,test_turnover
1.5,0.5,1.2,0.5,21,0.831,54,17,37,355820.0,0.0,355820.0,366200.0,-10380.0,-2.8345166575641727,0.035243675861083325,452720.0,0.851,70,26,44,349430.0,20000.0,366450.0,370200.0,-3750.0,-1.012965964343598,0.07855079253533225,585410.0
2.5,0.8,1.5,0.3,10,0.831,14,4,10,247680.0,140000.0,364020.0,366200.0,-2180.0,-0.5953031130529765,0.06855065786105564,112740.0,0.851,23,2,21,357910.0,10000.0,366420.0,370200.0,-3780.0,-1.0210696920583469,0.1020010395010395,193010.0
1.5,0.8,1.2,0.5,21,0.831,58,19,39,358410.0,0.0,358410.0,366200.0,-7790.0,-2.127252867285636,0.036444190367300275,488710.0,0.851,73,28,45,340770.0,30000.0,366300.0,370200.0,-3900.0,-1.053484602917342,0.0786809296999037,611030.0
1.5,0.5,1.2,0.3,21,0.831,54,17,37,357070.0,0.0,357070.0,366200.0,-9130.0,-2.4931731294374657,0.03530286138981791,453970.0,0.851,70,26,44,349260.0,20000.0,366280.0,370200.0,-3920.0,-1.058887088060508,0.07959396147839667,585240.0
1.2,0.3,1.2,0.5,21,0.831,78,29,49,361930.0,0.0,361930.0,366200.0,-4270.0,-1.16602949208083,0.033985993997427466,674530.0,0.851,98,41,57,332090.0,40000.0,366130.0,370200.0,-4070.0,-1.0994057266342516,0.08120559069259,816490.0
1.5,0.8,1.2,0.3,21,0.831,58,19,39,359900.0,0.0,359900.0,366200.0,-6300.0,-1.720371381758602,0.03650344453020038,490200.0,0.851,73,28,45,340580.0,30000.0,366110.0,370200.0,-4090.0,-1.1048082117774176,0.0797241020301926,610840.0
1.5,0.3,1.2,0.5,21,0.831,50,15,35,353250.0,0.0,353250.0,366200.0,-12950.0,-3.5363189513926816,0.033985993997427466,417950.0,0.851,68,25,43,348890.0,20000.0,365910.0,370200.0,-4290.0,-1.1588330632090762,0.07842065537076078,569730.0
1.2,0.5,1.2,0.3,10,0.831,36,13,23,283740.0,100000.0,366840.0,366200.0,640.0,0.17476788640087385,0.05065479902488803,304260.0,0.851,69,26,43,340340.0,30000.0,365870.0,370200.0,-4330.0,-1.169638033495408,0.08855033277870217,576480.0
1.5,0.3,1.2,0.3,21,0.831,50,15,35,354600.0,0.0,354600.0,366200.0,-11600.0,-3.1676679410158384,0.03404510762370294,419300.0,0.851,68,25,43,348720.0,20000.0,365740.0,370200.0,-4460.0,-1.204754186925986,0.07946382092660073,569560.0
1.2,0.3,1.2,0.3,10,0.831,36,13,23,283680.0,100000.0,366780.0,366200.0,580.0,0.15838339705079194,0.05071149158115539,304320.0,0.851,64,23,41,348670.0,20000.0,365690.0,370200.0,-4510.0,-1.2182603997839005,0.08852433444259568,533290.0
2.5,0.8,1.2,0.5,21,0.831,28,4,24,350910.0,0.0,350910.0,366200.0,-15290.0,-4.175314036045877,0.03441474917821924,216330.0,0.851,33,7,26,357000.0,10000.0,365510.0,370200.0,-4690.0,-1.2668827660723934,0.06988365737487312,275260.0
2.5,0.5,1.2,0.5,21,0.831,28,4,24,350850.0,0.0,350850.0,366200.0,-15350.0,-4.191698525395958,0.03441474917821924,216390.0,0.851,33,7,26,357000.0,10000.0,365510.0,370200.0,-4690.0,-1.2668827660723934,0.06967543791155878,275260.0
2.5,0.5,1.5,0.8,21,0.831,28,4,24,373110.0,0.0,373110.0,366200.0,6910.0,1.8869470234844348,0.05198265355290383,238650.0,0.851,33,7,26,356970.0,10000.0,365480.0,370200.0,-4720.0,-1.274986493787142,0.07363624528056242,275230.0
2.5,0.8,1.5,0.8,21,0.831,28,4,24,373170.0,0.0,373170.0,366200.0,6970.0,1.9033315128345167,0.05198265355290383,238590.0,0.851,33,7,26,356970.0,10000.0,365480.0,370200.0,-4720.0,-1.274986493787142,0.07384455149069132,275230.0
2.5,0.3,1.2,0.5,21,0.831,28,4,24,351050.0,0.0,351050.0,366200.0,-15150.0,-4.137083560895685,0.033985993997427466,216190.0,0.851,33,7,26,356970.0,10000.0,365480.0,370200.0,-4720.0,-1.274986493787142,0.0696233830457302,275290.0
2.5,0.3,1.5,0.8,21,0.831,28,4,24,373310.0,0.0,373310.0,366200.0,7110.0,1.941561987984708,0.05155749553584082,238450.0,0.851,33,7,26,356940.0,10000.0,365450.0,370200.0,-4750.0,-1.283090221501891,0.07358416872803021,275260.0
1.5,0.8,1.5,0.3,21,0.831,45,19,26,260370.0,130000.0,368400.0,366200.0,2200.0,0.6007646095030038,0.05547576301615799,390670.0,0.851,73,28,45,339480.0,30000.0,365010.0,370200.0,-5190.0,-1.4019448946515398,0.08716814159292036,609740.0
1.5,0.8,1.5,0.5,21,0.831,45,19,26,260530.0,130000.0,368560.0,366200.0,2360.0,0.6444565811032222,0.05540457388985745,390830.0,0.851,73,28,45,339370.0,30000.0,364900.0,370200.0,-5300.0,-1.431658562938952,0.0871138179641342,609630.0
1.5,0.5,1.2,0.8,10,0.831,33,7,26,359950.0,10000.0,368260.0,366200.0,2060.0,0.5625341343528126,0.047213951509995744,276290.0,0.851,45,13,32,356290.0,10000.0,364800.0,370200.0,-5400.0,-1.4586709886547813,0.0750760906323977,372870.0
2.5,0.5,1.2,0.8,10,0.831,28,4,24,367140.0,0.0,367140.0,366200.0,940.0,0.2566903331512835,0.047213951509995744,232160.0,0.851,24,2,22,364780.0,0.0,364780.0,370200.0,-5420.0,-1.464073473797947,0.07450378502120132,199740.0
1.5,0.3,1.2,0.8,10,0.831,33,7,26,359910.0,10000.0,368220.0,366200.0,2020.0,0.551611141452758,0.047270664965263005,276330.0,0.851,45,13,32,356240.0,10000.0,364750.0,370200.0,-5450.0,-1.4721772015126957,0.07515413230665176,372920.0
2.5,0.3,1.2,0.8,10,0.831,28,4,24,367050.0,0.0,367050.0,366200.0,850.0,0.23211359912616056,0.047270664965263005,232250.0,0.851,24,2,22,364750.0,0.0,364750.0,370200.0,-5450.0,-1.4721772015126957,0.07450378502120132,199770.0
1.5,0.5,1.5,0.5,21,0.831,43,17,26,277230.0,110000.0,368640.0,366200.0,2440.0,0.6663025669033316,0.0528344671201814,374130.0,0.851,70,26,44,347730.0,20000.0,364750.0,370200.0,-5450.0,-1.4721772015126957,0.08698368079956274,583710.0
2.5,0.8,1.2,0.8,10,0.831,28,4,24,367120.0,0.0,367120.0,366200.0,920.0,0.2512288367012562,0.047327378420530274,232180.0,0.851,24,2,22,364710.0,0.0,364710.0,370200.0,-5490.0,-1.4829821717990275,0.07450378502120132,199810.0
1.2,0.8,1.2,0.5,10,0.831,37,14,23,277020.0,110000.0,368430.0,366200.0,2230.0,0.6089568541780448,0.05265053113506006,311560.0,0.851,81,33,48,322120.0,50000.0,364670.0,370200.0,-5530.0,-1.4937871420853592,0.08833857919517207,677420.0
1.5,0.8,1.2,0.8,10,0.831,33,7,26,359830.0,10000.0,368140.0,366200.0,1940.0,0.5297651556526488,0.047327378420530274,276410.0,0.851,47,14,33,356160.0,10000.0,364670.0,370200.0,-5530.0,-1.4937871420853592,0.0750760906323977,389780.0
1.5,0.5,1.5,0.3,21,0.831,43,17,26,277070.0,110000.0,368480.0,366200.0,2280.0,0.622610595303113,0.0528449522297508,373970.0,0.851,70,26,44,347570.0,20000.0,364590.0,370200.0,-5610.0,-1.5153970826580228,0.08703800104112441,583550.0
1.2,0.5,1.2,0.5,10,0.831,36,13,23,284030.0,100000.0,367130.0,366200.0,930.0,0.2539595849262698,0.05059093614488564,304550.0,0.851,69,26,43,338550.0,30000.0,364080.0,370200.0,-6120.0,-1.653160453808752,0.08394246026584815,574690.0
1.5,0.5,1.2,0.5,10,0.831,30,7,23,336120.0,40000.0,369360.0,366200.0,3160.0,0.8629164391043146,0.05059093614488564,252460.0,0.851,45,13,32,355360.0,10000.0,363870.0,370200.0,-6330.0,-1.7098865478119933,0.07650287438545379,371940.0
1.2,0.3,1.2,0.5,10,0.831,36,13,23,283970.0,100000.0,367070.0,366200.0,870.0,0.2375750955761879,0.050647620667176825,304610.0,0.851,64,23,41,346840.0,20000.0,363860.0,370200.0,-6340.0,-1.7125877903835764,0.08391644772780481,531460.0
1.5,0.3,1.2,0.5,10,0.831,30,7,23,336080.0,40000.0,369320.0,366200.0,3120.0,0.85199344620426,0.050647620667176825,252500.0,0.851,45,13,32,355310.0,10000.0,363820.0,370200.0,-6380.0,-1.7233927606699082,0.0765809119995838,371990.0
1.5,0.8,1.2,0.5,10,0.831,30,7,23,336000.0,40000.0,369240.0,366200.0,3040.0,0.8301474604041508,0.050704305189468016,252580.0,0.851,47,14,33,355160.0,10000.0,363670.0,370200.0,-6530.0,-1.763911399243652,0.07650287438545379,388780.0
2.5,0.5,1.2,0.5,10,0.831,27,4,23,361780.0,10000.0,370090.0,366200.0,3890.0,1.0622610595303112,0.05059093614488564,226800.0,0.851,24,2,22,363450.0,0.0,363450.0,370200.0,-6750.0,-1.8233387358184763,0.07593059854850037,198410.0
2.5,0.3,1.2,0.5,10,0.831,27,4,23,361690.0,10000.0,370000.0,366200.0,3800.0,1.0376843255051884,0.050647620667176825,226890.0,0.851,24,2,22,363420.0,0.0,363420.0,370200.0,-6780.0,-1.8314424635332252,0.07593059854850037,198440.0
1.5,0.8,1.2,0.3,10,0.831,30,7,23,335710.0,40000.0,368950.0,366200.0,2750.0,0.7509557618787548,0.050768184137422755,252290.0,0.851,47,14,33,354900.0,10000.0,363410.0,370200.0,-6790.0,-1.8341437061048083,0.08111480865224625,388520.0
1.5,0.3,1.5,0.5,21,0.831,41,15,26,293330.0,90000.0,368120.0,366200.0,1920.0,0.5243036592026215,0.051587301587301584,358030.0,0.851,68,25,43,346380.0,20000.0,363400.0,370200.0,-6800.0,-1.8368449486763911,0.08685354363499129,567220.0
1.5,0.5,1.2,0.3,10,0.831,30,7,23,335830.0,40000.0,369070.0,366200.0,2870.0,0.7837247405789185,0.05065479902488803,252170.0,0.851,45,13,32,354890.0,10000.0,363400.0,370200.0,-6800.0,-1.8368449486763911,0.08111480865224625,371470.0
2.5,0.8,1.2,0.5,10,0.831,27,4,23,361760.0,10000.0,370070.0,366200.0,3870.0,1.056799563080284,0.050704305189468016,226820.0,0.851,24,2,22,363380.0,0.0,363380.0,370200.0,-6820.0,-1.842247433819557,0.07593059854850037,198480.0
1.5,0.3,1.2,0.3,10,0.831,30,7,23,335790.0,40000.0,369030.0,366200.0,2830.0,0.772801747678864,0.05071149158115539,252210.0,0.851,45,13,32,354840.0,10000.0,363350.0,370200.0,-6850.0,-1.8503511615343058,0.08119280366056572,371520.0
1.5,0.3,1.5,0.3,21,0.831,41,15,26,293170.0,90000.0,367960.0,366200.0,1760.0,0.480611687602403,0.05159753919428458,357870.0,0.851,68,25,43,346230.0,20000.0,363250.0,370200.0,-6950.0,-1.8773635872501349,0.08690786048932847,567070.0
2.5,0.5,1.5,0.3,21,0.831,28,4,24,373380.0,0.0,373380.0,366200.0,7180.0,1.9606772255598033,0.05202279363819352,238920.0,0.851,33,7,26,354300.0,10000.0,362810.0,370200.0,-7390.0,-1.996218260399784,0.07816241540864133,272560.0
2.5,0.8,1.5,0.3,21,0.831,28,4,24,373440.0,0.0,373440.0,366200.0,7240.0,1.9770617149098852,0.05202279363819352,238860.0,0.851,33,7,26,354300.0,10000.0,362810.0,370200.0,-7390.0,-1.996218260399784,0.07837064029151483,272560.0
2.5,0.3,1.5,0.3,21,0.831,28,4,24,373580.0,0.0,373580.0,366200.0,7380.0,2.0152921900600766,0.05159753919428458,238720.0,0.851,33,7,26,354270.0,10000.0,362780.0,370200.0,-7420.0,-2.004321988114533,0.07811035918792296,272590.0
2.5,0.5,1.5,0.5,21,0.831,28,4,24,373540.0,0.0,373540.0,366200.0,7340.0,2.004369197160022,0.052012471655328796,239080.0,0.851,33,7,26,354230.0,10000.0,362740.0,370200.0,-7460.0,-2.0151269584008644,0.07810832617578928,272490.0
2.5,0.8,1.5,0.5,21,0.831,28,4,24,373600.0,0.0,373600.0,366200.0,7400.0,2.020753686510104,0.052012471655328796,239020.0,0.851,33,7,26,354230.0,10000.0,362740.0,370200.0,-7460.0,-2.0151269584008644,0.07831654563910362,272490.0
2.5,0.3,1.5,0.5,21,0.831,28,4,24,373740.0,0.0,373740.0,366200.0,7540.0,2.058984161660295,0.051587301587301584,238880.0,0.851,33,7,26,354200.0,10000.0,362710.0,370200.0,-7490.0,-2.023230686115613,0.07805627130996069,272520.0
1.5,0.5,1.5,0.8,21,0.831,44,17,27,286950.0,100000.0,370050.0,366200.0,3850.0,1.0513380666302565,0.052804625719225645,383850.0,0.851,70,26,44,345630.0,20000.0,362650.0,370200.0,-7550.0,-2.039438141545111,0.08251529748730634,581610.0
1.5,0.8,1.5,0.8,21,0.831,46,19,27,270250.0,120000.0,369970.0,366200.0,3770.0,1.0294920808301475,0.05399506816700207,400550.0,0.851,73,28,45,337030.0,30000.0,362560.0,370200.0,-7640.0,-2.0637493246893572,0.0826454888686369,607290.0
2.5,0.5,1.2,0.3,10,0.831,27,4,23,361490.0,10000.0,369800.0,366200.0,3600.0,0.9830693610049154,0.05065479902488803,226510.0,0.851,24,2,22,361800.0,0.0,361800.0,370200.0,-8400.0,-2.2690437601296596,0.08054284525790349,196760.0
2.5,0.3,1.2,0.3,10,0.831,27,4,23,361400.0,10000.0,369710.0,366200.0,3510.0,0.9584926269797924,0.05071149158115539,226600.0,0.851,24,2,22,361770.0,0.0,361770.0,370200.0,-8430.0,-2.2771474878444087,0.08054284525790349,196790.0
1.5,0.3,1.5,0.8,21,0.831,42,15,27,303050.0,80000.0,369530.0,366200.0,3330.0,0.9093391589295468,0.05155749553584082,367750.0,0.851,68,25,43,344740.0,20000.0,361760.0,370200.0,-8440.0,-2.2798487304159916,0.08238510610597578,565580.0
2.5,0.8,1.2,0.3,10,0.831,27,4,23,361470.0,10000.0,369780.0,366200.0,3580.0,0.977607864554888,0.050768184137422755,226530.0,0.851,24,2,22,361730.0,0.0,361730.0,370200.0,-8470.0,-2.2879524581307398,0.08054284525790349,196830.0
1.2,0.5,1.2,0.8,10,0.831,39,13,26,307860.0,70000.0,366030.0,366200.0,-170.0,-0.04642271982523211,0.047213951509995744,328380.0,0.851,69,26,43,335740.0,30000.0,361270.0,370200.0,-8930.0,-2.4122096164235547,0.08251606357795063,571880.0
1.2,0.3,1.2,0.8,10,0.831,39,13,26,307800.0,70000.0,365970.0,366200.0,-230.0,-0.06280720917531404,0.047270664965263005,328440.0,0.851,64,23,41,343870.0,20000.0,360890.0,370200.0,-9310.0,-2.514856834143706,0.0824900496865326,528490.0
1.2,0.8,1.2,0.8,10,0.831,40,14,26,300850.0,80000.0,367330.0,366200.0,1130.0,0.3085745494265429,0.048773571529845454,335390.0,0.851,81,33,48,318070.0,50000.0,360620.0,370200.0,-9580.0,-2.5877903835764453,0.08647017507348924,673370.0
